node_id,in_degree,out_degree,betweenness,pagerank
17f69ad695cl0i0nlk7zosw17m45i,0,0,0.0,0.0004023146579145736
17f69924cd5l0i0nlqxpvm0jwhqpqq,0,0,0.0,0.0004023146579145736
17f693e9142l0i0nlr04j56c87ebi7,0,0,0.0,0.0004023146579145736
17f69862df3l0i0nlxyv0dkfqf5tj,0,0,0.0,0.0004023146579145736
17f696d7404l0i0nn7va4d6abbcotb,0,0,0.0,0.0004023146579145736
17f699b9043l0i0nn83d0h57urk7fk,0,0,0.0,0.0004023146579145736
17f69909573l0i0nn85bvv7mliw69r,0,0,0.0,0.0004023146579145736
17f6973b5c4l0i0nnb11yezcgr5rfzi,0,0,0.0,0.0004023146579145736
17f693e09b8l0i0nndffutsb6b4e8k,0,0,0.0,0.0004023146579145736
17f699fe52el0i0nne4l5nr3ut897n,0,0,0.0,0.0004023146579145736
17f69798ccbl0i0nnfvcte1t2jfs1b,0,0,0.0,0.0004023146579145736
17f6990e711l0i0nnhe1vsvmoy5cxi,0,0,0.0,0.0004023146579145736
17f693c8f84l0i0nnir4iotp5rvfb3,0,0,0.0,0.0004023146579145736
17f69b81b0fl0i0nox6k1sywembhx8,0,0,0.0,0.0004023146579145736
17f69b9d0d3l0i0np1ewinq79w2phd,0,0,0.0,0.0004023146579145736
17f69809c2cl0i0np1gybgyzscj0p,0,0,0.0,0.0004023146579145736
17f692d489al0i0np20nfmvw8ku9t,0,0,0.0,0.0004023146579145736
17f69bcba02l0i0np2hg16z35gtvl,0,0,0.0,0.0004023146579145736
17f69745003l0i0np2q18wxhgem49z,0,0,0.0,0.0004023146579145736
17f6947679al0i0np87exprtde60f,0,0,0.0,0.0004023146579145736
17f697bc348l0i0npao8lh55tj2dwt,0,0,0.0,0.0004023146579145736
17f69a076eel0i0npawdixarnezf9r,0,0,0.0,0.0004023146579145736
17f69b6df92l0i0npbev39ka5gaueh,0,0,0.0,0.0004023146579145736
17f692e48a9l0i0nq4invtcj4xoxg,0,0,0.0,0.0004023146579145736
17f69aaaa13l0i0nqk3jcpdpwb00yg,0,0,0.0,0.0004023146579145736
17f695e41e2l0i0nqlnzqhrds6de4,0,0,0.0,0.0004023146579145736
17f69ac51bfl0i0nqnn5hwqbyhej9f,0,0,0.0,0.0004023146579145736
17f698fce7fl0i0nqodwfje5g7qdem,0,0,0.0,0.0004023146579145736
17f69ad1925l0i0nqpxhwptd5dkycf,0,0,0.0,0.0004023146579145736
17f697838dbl0i0nqpyyrpkl1polw,0,0,0.0,0.0004023146579145736
17f6983f317l0i0nqr76b932gq1eoj,0,0,0.0,0.0004023146579145736
17f693c5636l0i0nqs80ibau41zw46,0,0,0.0,0.0004023146579145736
17f69708cd7l0i0nqs88hzvrpj80p7,1,0,0.0,0.0004593498125527127
17f6975d8a6l0i0nr44oj398jnk4qd,0,0,0.0,0.0004023146579145736
17f69843734l0i0nrk3pzlcqfpqsj,0,0,0.0,0.0004023146579145736
17f6936f1b2l0i0nrszrfarx7jjsn,0,0,0.0,0.0004023146579145736
17f69587918l0i0nrw5hhe7jpirj1l,1,0,0.0,0.0004368177516608533
17f697b1dc8l0i0nrz9dme9tiyu7a,0,0,0.0,0.0004023146579145736
17f69543723l0i0nrzqwqnk37jx86q,0,0,0.0,0.0004023146579145736
17f69816a34l0i0ns0d76sqqs8yds9,0,0,0.0,0.0004023146579145736
17f693542bdl0i0ns0zp2tfb88ycs8,0,0,0.0,0.0004023146579145736
17f69862c2dl0i0ns8mbesz9lp03d,0,0,0.0,0.0004023146579145736
17f69929f49l0i0ns9wsqy4m97c0fp,0,0,0.0,0.0004023146579145736
17f697006efl0i0nsgci74miib1qwe,0,0,0.0,0.0004023146579145736
17f69317737l0i0nt25yag7pvs80be,0,0,0.0,0.0004023146579145736
17f6982714el0i0nt70cm2pr5h4jhe,0,0,0.0,0.0004023146579145736
17f69abd677l0i0ntbpaq2bpd1xvtv,1,0,0.0,0.0005805711992099813
17f69a7b122l0i0ntcckeer2ct3dv,0,0,0.0,0.0004023146579145736
17f69503212l0i0nte4011gmp66g3jz,0,0,0.0,0.0004023146579145736
17f69a4d9f6l0i0ntecg0c1cz59ipm,0,0,0.0,0.0004023146579145736
17f697169b9l0i0nteof8bmo9j5jgl,2,0,0.0,0.00046183836930446137
17f698879e4l0i0ntflgv6ht3fsl6t,0,0,0.0,0.0004023146579145736
17f699aeee7l0i0nthxam2x800a5c,0,0,0.0,0.0004023146579145736
17f695ed415l0i0ntif92akzx0ovmm,0,0,0.0,0.0004023146579145736
17f69894502l0i0ntxkt2y5dhjdl7p,0,0,0.0,0.0004023146579145736
17f69b3d13al0i0nugmba2ouxg19qb,0,0,0.0,0.0004023146579145736
17f69b0d53fl0i0nujjyrjjg524xor,0,0,0.0,0.0004023146579145736
17f6970f215l0i0nujl52kn31cm8jm,0,0,0.0,0.0004023146579145736
17f69b968e9l0i0nuk291h2knlgiqv,0,0,0.0,0.0004023146579145736
17f69669128l0i0nuklvpxe21yb3kp,0,0,0.0,0.0004023146579145736
17f69b02356l0i0nul0mkz8nbq4rqj,0,0,0.0,0.0004023146579145736
17f699d7041l0i0nuo8w22499tgoyc,0,0,0.0,0.0004023146579145736
17f69481421l0i0nuqgwo0cwsq8vc,0,0,0.0,0.0004023146579145736
17f69b03743l0i0nuwvwgkt75di5k,0,0,0.0,0.0004023146579145736
17f69473afal0i0nvo58tuankei4se,0,0,0.0,0.0004023146579145736
17f69997c07l0i0nvphxr9fuflcj2r,0,0,0.0,0.0004023146579145736
17f69a9d818l0i0nvqxy32740gd00f,0,0,0.0,0.0004023146579145736
17f69afddc1l0i0nvr2mcm4to2vap8,0,0,0.0,0.0004023146579145736
17f69b230edl0i0nvref9qs0csu7c,0,0,0.0,0.0004023146579145736
17f6993cfa0l0i0nvrvi3hjy93drk,1,0,0.0,0.0005163849671908519
17f69967856l0i0nvrvvpq3818oul,0,0,0.0,0.0004023146579145736
17f6972fc30l0i0nvu6k4m9fl8hyqq,0,0,0.0,0.0004023146579145736
17f698e101bl0i0nvu6km8okwrj0y,0,0,0.0,0.0004023146579145736
17f69824c90l0i0nw0v1hlt9jj1ozx,0,0,0.0,0.0004023146579145736
17f696207eal0i0nwwj3wtlz7g8aq9,0,0,0.0,0.0004023146579145736
17f698f2b04l0i0nwx8nxr6l6d32v,0,0,0.0,0.0004023146579145736
17f69673ae1l0i0nwxtb89u8m5753k,0,0,0.0,0.0004023146579145736
17f693b1016l0i0nwxu80z0xa8kekm,0,0,0.0,0.0004023146579145736
17f6940f011l0i0nwzai3wde1k2pbs,0,0,0.0,0.0004023146579145736
17f6999a067l0i0nwzj711o2cc0yqp,0,0,0.0,0.0004023146579145736
17f69b14080l0i0nx0vgixc55r6upm,0,0,0.0,0.0004023146579145736
17f69b9a489l0i0nx39eemxjsgoymp,0,0,0.0,0.0004023146579145736
17f69a509bbl0i0nx3vmcxam3krt3o,0,0,0.0,0.0004023146579145736
17f695e0fe5l0i0nx6r2i5erc2kvf6,1,0,0.0,0.0007445255857434084
17f697b2900l0i0ny38uuz0r5pdr9j,0,0,0.0,0.0004023146579145736
17f6975a2a3l0i0ny3ai080wrk3lsp,0,0,0.0,0.0004023146579145736
17f698ea992l0i0ny4wcf7fv7vla87,0,0,0.0,0.0004023146579145736
17f69695c0el0i0ny52077yj185y9z,0,0,0.0,0.0004023146579145736
17f695fc5e9l0i0ny6pluocbc0njii,0,0,0.0,0.0004023146579145736
17f6939021el0i0ny8nszn1fqncah,0,0,0.0,0.0004023146579145736
17f69a92933l0i0nyaq15mxrckj3us,0,0,0.0,0.0004023146579145736
17f693fdda8l0i0nyb2rbpqu27cr3b,0,0,0.0,0.0004023146579145736
17f699bb950l0i0nybper9vajran2f,0,0,0.0,0.0004023146579145736
17f698cac0el0i0nycd3davor9bgxb,0,0,0.0,0.0004023146579145736
17f69933589l0i0nzb22p0udrb1exk,0,0,0.0,0.0004023146579145736
17f69743998l0i0nzb82tu77emq297,0,0,0.0,0.0004023146579145736
17f695cfeb8l0i0nzbulagrw7trvz,0,0,0.0,0.0004023146579145736
17f693d4f51l0i0nzc7cb687wnz5x,0,0,0.0,0.0004023146579145736
17f6974c239l0i0nzd27sxin7m9wgs,0,0,0.0,0.0004023146579145736
17f699daa0dl0i0nzeebj645zpvd7,0,0,0.0,0.0004023146579145736
17f696cf5a8l0i0nzf8wq8jdphrd1n,0,0,0.0,0.0004023146579145736
17f69305b9cl0i0nzfe5sbcydcuoq,0,0,0.0,0.0004023146579145736
17f69a93d8al0i0nzfk2b270dz2hy3,0,0,0.0,0.0004023146579145736
17f694feb21l0i0nzh8acjkpkeiky,0,0,0.0,0.0004023146579145736
17f693ea468l0i0o0hcm10o39gutsk,0,0,0.0,0.0004023146579145736
17f69b6fd53l0i0o0j5nmqgl7z5cq,1,0,0.0,0.000431789699962758
17f69394e18l0i0o0j6thxia007h2q,0,0,0.0,0.0004023146579145736
17f6969fdbdl0i0o0kiv7eeo5ioetg,0,0,0.0,0.0004023146579145736
17f6951007bl0i0o0kr79ygfqp4bfd,0,0,0.0,0.0004023146579145736
17f69b33f87l0i0o0laxlmu9r8hc2l,1,0,0.0,0.0005163849671908519
17f697ebe2bl0i0o0lle3u1i1nh548,0,0,0.0,0.0004023146579145736
17f6933d170l0i0o0qj066wsiqj3utq,0,0,0.0,0.0004023146579145736
17f69873819l0i0o0r1uvfhzbc5x0q,0,0,0.0,0.0004023146579145736
17f694e6f19l0i0o0r406cvwvhvfuvs,0,0,0.0,0.0004023146579145736
17f696062dbl0i0o1vjw0pszkp8o3,0,0,0.0,0.0004023146579145736
17f6985d49bl0i0o1vs0ag273l395x,0,0,0.0,0.0004023146579145736
17f6960d468l0i0o1vvspbdd3574m,0,0,0.0,0.0004023146579145736
17f6940ca21l0i0o1wc4m99v7p5igd,0,0,0.0,0.0004023146579145736
17f694b4a42l0i0o1wscyguflco4ib,1,0,0.0,0.0004664342032071545
17f693d4b0el0i0o1wz4i3tbj2s79y,0,0,0.0,0.0004023146579145736
17f6942f55el0i0o1xhk30z9st70s,0,0,0.0,0.0004023146579145736
17f694a40a4l0i0o1yzkmzkj7qtz1g,0,0,0.0,0.0004023146579145736
17f69489f83l0i0o1za354buhm1f4b,0,0,0.0,0.0004023146579145736
17f698de927l0i0o1zhdlr6n70nh1,0,0,0.0,0.0004023146579145736
17f6948a10fl0i0o30qs19wbmzyn4d,0,0,0.0,0.0004023146579145736
17f693c2697l0i0o327i079jp778zm,0,0,0.0,0.0004023146579145736
17f69a60e34l0i0o328szegomnr0h8,0,0,0.0,0.0004023146579145736
17f69a6da4dl0i0o329ec8lxaexetl,0,0,0.0,0.0004023146579145736
17f69bc7f9bl0i0o32fxquvyqp5nio,0,0,0.0,0.0004023146579145736
17f69a52118l0i0o3387jplhquxn3,0,0,0.0,0.0004023146579145736
17f699a3a77l0i0o35anr2ntuenlpi,0,0,0.0,0.0004023146579145736
17f696fb35dl0i0o379hohibhldyx,0,0,0.0,0.0004023146579145736
17f694fbb92l0i0o38965r7ukl93sv,0,0,0.0,0.0004023146579145736
17f6983e15bl0i0o3ag7let01tccgy,0,0,0.0,0.0004023146579145736
17f6993ab06l0i0o3uqmctbvuty9u,0,0,0.0,0.0004023146579145736
17f6972ac01l0i0o44tshfdh1pnb8,0,0,0.0,0.0004023146579145736
17f698f800dl0i0o46usza3kek0mlc,0,0,0.0,0.0004023146579145736
17f697e174dl0i0o48c1nkk005ndtlj,0,0,0.0,0.0004023146579145736
17f6968c171l0i0o4ajjybq3d8j288,0,0,0.0,0.0004023146579145736
17f69b2bcaal0i0o4bk6dl7fug97ng,0,0,0.0,0.0004023146579145736
17f699fb877l0i0o4gys04cxbs86i,0,0,0.0,0.0004023146579145736
17f69398ebcl0i0o4jsqk0wa9fjtn,0,0,0.0,0.0004023146579145736
17f698ca6e3l0i0o4k9zjwfnu6bkgs,0,0,0.0,0.0004023146579145736
17f69717672l0i0o4r89nf02o5si0o,0,0,0.0,0.0004023146579145736
17f69806db9l0i0o4sjvehds3cmarp,0,0,0.0,0.0004023146579145736
17f69af6e5bl0i0o5hhktksp2jmt5,0,0,0.0,0.0004023146579145736
17f6963ee22l0i0o5lqhnt3sl29aif,0,0,0.0,0.0004023146579145736
17f699ae26al0i0o5qexxzvp3cwnw,0,0,0.0,0.0004023146579145736
17f69569ff4l0i0o5u2wskq7pesy49,0,0,0.0,0.0004023146579145736
17f695766c8l0i0o5wasui4pl06qia,0,0,0.0,0.0004023146579145736
17f69652c6fl0i0o5x1bsdx0d6pona,0,0,0.0,0.0004023146579145736
17f695f7dfcl0i0o5xe2kug0vg0iiz,0,0,0.0,0.0004023146579145736
17f69862434l0i0o5z4v0cvfozbd5,0,0,0.0,0.0004023146579145736
17f697fc762l0i0o5zexo0qk2z7ts9,1,0,0.0,0.00044033809433999965
17f69b16a3dl0i0o66ah0178yiaqiq,0,0,0.0,0.0004023146579145736
17f695c02ebl0i0o6gegz5qdy7kztd,0,0,0.0,0.0004023146579145736
17f69727c7el0i0o6hgopjq1dozrl,0,0,0.0,0.0004023146579145736
17f694f3eadl0i0o7mtggrz1ofisub,0,0,0.0,0.0004023146579145736
17f695d9337l0i0o7r1gta915accj,0,0,0.0,0.0004023146579145736
17f6958f14el0i0o7rcnxhisq53oq8,0,0,0.0,0.0004023146579145736
17f693143a2l0i0o7sb9iurg2imsc,0,0,0.0,0.0004023146579145736
17f69a9b4adl0i0o7ta34gq0aep43h,1,0,0.0,0.0004691834584808957
17f69b9eb6bl0i0o7tl4067pzud217,0,0,0.0,0.0004023146579145736
17f69600773l0i0o7unm0v4n59mz9d,0,0,0.0,0.0004023146579145736
17f69b50907l0i0o7utskwb58lgaii,0,0,0.0,0.0004023146579145736
17f69b923f1l0i0o7wiqlqbak2haqc,0,0,0.0,0.0004023146579145736
17f697c8d05l0i0o81mkc86pyw8tdh,0,0,0.0,0.0004023146579145736
17f697642d0l0i0o98xc24ahp9u15s,0,0,0.0,0.0004023146579145736
17f69a6ec0bl0i0o99uudum2zc466g,0,0,0.0,0.0004023146579145736
17f69aed2ffl0i0o9a404fc0nm7z59o,0,0,0.0,0.0004023146579145736
17f69c14bf9l0i0o9a50murdvyr8wg,0,0,0.0,0.0004023146579145736
17f69c157acl0i0o9atkpuufsohrii,0,0,0.0,0.0004023146579145736
17f69a5c5bbl0i0o9b3mzby0ky19w,0,0,0.0,0.0004023146579145736
17f699ef9dal0i0o9b5uipzj8nilf,0,0,0.0,0.0004023146579145736
17f69564c64l0i0o9bzue4p82jaqx,0,0,0.0,0.0004023146579145736
17f693ad5d9l0i0o9cknym209rdqu,0,0,0.0,0.0004023146579145736
17f699674a7l0i0o9cphpbh7jo0gv7,1,0,0.0,0.0004593498125527127
17f699ad810l0i0oaoz2ac2zvdty1n,0,0,0.0,0.0004023146579145736
17f6994bd42l0i0oap9tgxmdz4rsmd,1,0,0.0,0.0004593498125527127
17f69655c81l0i0oarbwusjaln8dq9,0,0,0.0,0.0004023146579145736
17f696b459bl0i0oarls7aeninpc4m,0,0,0.0,0.0004023146579145736
17f69a12d9cl0i0oarplwe9hm6wjv,0,0,0.0,0.0004023146579145736
17f69a09a71l0i0oarrl7u2hkrar9p,0,0,0.0,0.0004023146579145736
17f695372c3l0i0oarsspg4ejbh4x,0,0,0.0,0.0004023146579145736
17f69932fbdl0i0oaxc7lwu7prd3kd,0,0,0.0,0.0004023146579145736
17f69adc730l0i0oayoby83p8xiwnl,0,0,0.0,0.0004023146579145736
17f69552966l0i0oazfa77xdvanncu,0,0,0.0,0.0004023146579145736
17f69654affl0i0oc85nksgx9drm8,0,0,0.0,0.0004023146579145736
17f6945fca2l0i0ocbqlthlf2ve9ng,0,0,0.0,0.0004023146579145736
17f69823d53l0i0occko5j66qlc4tm,0,0,0.0,0.0004023146579145736
17f69c275c9l0i0ocdyuhcyebjccc,0,0,0.0,0.0004023146579145736
17f69633e9el0i0ocfz1gvzw0dagvj,1,0,0.0,0.0005805711992099813
17f6956de05l0i0ocg5j3bh9loxbym,2,0,0.0,0.00046183836930446137
17f69421b99l0i0ocgf1zewmzfqhb5,0,0,0.0,0.0004023146579145736
17f6978cc9el0i0ochs0lykeqg1oay9,0,0,0.0,0.0004023146579145736
17f69a01c9cl0i0oci9vixulbuoexe,0,0,0.0,0.0004023146579145736
17f695058d7l0i0ocivy48k7k9l11k,0,0,0.0,0.0004023146579145736
17f69adf4c2l0i0odlid8lejwstaeu,0,0,0.0,0.0004023146579145736
17f69647ef1l0i0odt2cfmif5045ua,0,0,0.0,0.0004023146579145736
17f695c3ff9l0i0odvnq2v5kiezuxo,0,0,0.0,0.0004023146579145736
17f69345295l0i0odvo3gukydx02yf,0,0,0.0,0.0004023146579145736
17f69743431l0i0odwtjw9ktch75jr,0,0,0.0,0.0004023146579145736
17f698690e2l0i0odxho9jo3dx4m2t,0,0,0.0,0.0004023146579145736
17f69654184l0i0odyh0dtdavp394v,0,0,0.0,0.0004023146579145736
17f69aa91d7l0i0oe1pj6fo1o9vsx,0,0,0.0,0.0004023146579145736
17f6974ca8bl0i0oe3tld3ayug66kf,0,0,0.0,0.0004023146579145736
17f695bb780l0i0oe3tjfx58cget0s,0,0,0.0,0.0004023146579145736
17f6988983cl0i0of7tbik91hvj0rj,0,0,0.0,0.0004023146579145736
17f6952d31fl0i0ofc3j9nf2llq7yi,0,0,0.0,0.0004023146579145736
17f692c707bl0i0ofc3oguearc3gzo,0,0,0.0,0.0004023146579145736
17f696b894el0i0ofdbtcjix5qajrp,0,0,0.0,0.0004023146579145736
17f69a7eb92l0i0ofelpljitl8hw9s,0,0,0.0,0.0004023146579145736
17f693fc837l0i0off9ln8pmeyhp0g,0,0,0.0,0.0004023146579145736
17f69b16c57l0i0ofgwwi9eoabz75h,0,0,0.0,0.0004023146579145736
17f69959ba1l0i0ofnm4hp9r73aakd,0,0,0.0,0.0004023146579145736
17f6948f4adl0i0ofnyfaygrek4ks9,0,0,0.0,0.0004023146579145736
17f698eeb10l0i0ofo0efh0z69hbud,0,0,0.0,0.0004023146579145736
17f696136efl0i0ogu3uw8ly0921xa,0,0,0.0,0.0004023146579145736
17f6961d885l0i0ogv0ohqr5fp3eh,0,0,0.0,0.0004023146579145736
17f6935b153l0i0ogyoj212pfkjsqo,0,0,0.0,0.0004023146579145736
17f69b773e3l0i0ogypin7yhii9kfj,0,0,0.0,0.0004023146579145736
17f6965bc45l0i0ogypt00zh5h9xs,0,0,0.0,0.0004023146579145736
17f69c1e97bl0i0oh39wplhaw02cqa,0,0,0.0,0.0004023146579145736
17f6951b093l0i0oh3ytmwlknn9uvf,0,0,0.0,0.0004023146579145736
17f693ced0bl0i0oh402gmm7bjbdty,0,0,0.0,0.0004023146579145736
17f6965e1c4l0i0oh5u13b51hwsrb6i,0,0,0.0,0.0004023146579145736
17f69444171l0i0oh899jhls75u4of,0,0,0.0,0.0004023146579145736
17f699b7af3l0i0oipdsndvnog1dpo,0,0,0.0,0.0004023146579145736
17f696aafc4l0i0oirnrri0ir86n0g,0,0,0.0,0.0004023146579145736
17f6973b069l0i0oivkiyy71sjzt3f,0,0,0.0,0.0004023146579145736
17f69b2e1f0l0i0oivw4at5v3v4x2z,1,0,0.0,0.000431789699962758
17f69beb172l0i0oiwxuzup65qtki,0,0,0.0,0.0004023146579145736
17f699b52e3l0i0oiwychjvbbb6kl,0,0,0.0,0.0004023146579145736
17f69ac481fl0i0oixc66oi6ytj1ek,0,0,0.0,0.0004023146579145736
17f69601d4al0i0oiyy2ixfq183jgb,0,0,0.0,0.0004023146579145736
17f69394600l0i0oiyz8qmiiuhz2ra,1,0,0.0,0.0004664342032071545
17f69498b16l0i0oj35pl67ifnlj9a,0,0,0.0,0.0004023146579145736
17f693a7860l0i0oknl7694p0mh7v,0,0,0.0,0.0004023146579145736
17f693eea6bl0i0okx2njnrl2iildc,0,0,0.0,0.0004023146579145736
17f697896bel0i0okxiwm6mnh3zz6j,0,0,0.0,0.0004023146579145736
17f698b96d7l0i0okxivnlu37ckb6,0,0,0.0,0.0004023146579145736
17f694c1311l0i0ol1qo5xm03vrgok,0,0,0.0,0.0004023146579145736
17f69377b19l0i0ol1swx6o1hyi35o,0,0,0.0,0.0004023146579145736
17f6931bed0l0i0ol1tlx0aiheggu,0,0,0.0,0.0004023146579145736
17f69a8afbbl0i0ol3s36b3idrf5x5,1,0,0.0,0.00044033809433999965
17f692edc25l0i0ol5e2s17vq7v4wq,0,0,0.0,0.0004023146579145736
17f69600328l0i0on3l3z1z6jv0lrt,0,0,0.0,0.0004023146579145736
17f695d037el0i0on3psdxvuouz67s,0,0,0.0,0.0004023146579145736
17f6948386bl0i0on4t6xzj16dejzm,0,0,0.0,0.0004023146579145736
17f69858eb0l0i0on54p2gfohha90e,0,0,0.0,0.0004023146579145736
17f699271d3l0i0on6tce8ayc3kic,0,0,0.0,0.0004023146579145736
17f69c20d31l0i0on75g02np9ldmub,0,0,0.0,0.0004023146579145736
17f695b9b2bl0i0on94j5g3fwtv4f,0,0,0.0,0.0004023146579145736
17f69ac8d83l0i0on9b78j283zdb3c,0,0,0.0,0.0004023146579145736
17f69b5a95cl0i0onb5s3gw477p75,0,0,0.0,0.0004023146579145736
17f6965c7afl0i0oors9r1s1ulmh1p,0,0,0.0,0.0004023146579145736
17f6966b53cl0i0oosmb5p6q5qdlie,0,0,0.0,0.0004023146579145736
17f698bfbd5l0i0oosutzqaoowrtf,0,0,0.0,0.0004023146579145736
17f6957a63fl0i0oovz7b4oy8p5sg5,0,0,0.0,0.0004023146579145736
17f69af9da6l0i0ooxmok4mxl6swwr,0,0,0.0,0.0004023146579145736
17f69b1c4d5l0i0ooxx6c6v58994m2,0,0,0.0,0.0004023146579145736
17f69406c8bl0i0ooy9wkif1vedtms,0,0,0.0,0.0004023146579145736
17f695e29e2l0i0op3yqenk2g551h9,0,0,0.0,0.0004023146579145736
17f69a0e9c3l0i0op85xko5kr7u06j,0,0,0.0,0.0004023146579145736
17f69a16335l0i0oqmglk4lq7pv3zj,0,0,0.0,0.0004023146579145736
17f69991171l0i0oqodkekpq7kxpps,0,0,0.0,0.0004023146579145736
17f69654befl0i0oqpddt81oyl2ymq,1,0,0.0,0.0004691834584808957
17f69477d43l0i0oqqtcyx0gj0km2q,0,0,0.0,0.0004023146579145736
17f69488d67l0i0oqufjqdi484wn2,0,0,0.0,0.0004023146579145736
17f69bd9f0el0i0oqvgpko7mchqig,0,0,0.0,0.0004023146579145736
17f69ba1fd5l0i0oqx2o4ssdcb0cjp,0,0,0.0,0.0004023146579145736
17f69a0c78cl0i0oqxlf9xbqjdg8,0,0,0.0,0.0004023146579145736
17f69b13128l0i0or2eokpqdvdmv2b,0,0,0.0,0.0004023146579145736
17f69b50692l0i0ors8nfgenfh7k6r,0,0,0.0,0.0004023146579145736
17f695e92c2l0i0osb5pvuxurlcp6e,0,0,0.0,0.0004023146579145736
17f6969dd30l0i0osbp6z8er5o8d6s,0,0,0.0,0.0004023146579145736
17f69932e0dl0i0osbzj9wtyl6vbrm,0,0,0.0,0.0004023146579145736
17f6953ed39l0i0oscswmckaqk283r,0,0,0.0,0.0004023146579145736
17f696b2ac9l0i0oshpfbw6uzu459u,0,0,0.0,0.0004023146579145736
17f6942b378l0i0osl39wglen5m7i9,1,0,0.0,0.0004593498125527127
17f69821e3al0i0osnhpfh1en4fhtm,0,0,0.0,0.0004023146579145736
17f695f6021l0i0osqh6be3w8uqx7o,0,0,0.0,0.0004023146579145736
17f6974f196l0i0ossd4lgj2ejtdo8,0,0,0.0,0.0004023146579145736
17f6964162al0i0ou0qpop2bf6vzth,0,0,0.0,0.0004023146579145736
17f696a1925l0i0ou20hihbpko4bm6,0,0,0.0,0.0004023146579145736
17f6968948fl0i0ou27cfw87kk5qq,0,0,0.0,0.0004023146579145736
17f69844223l0i0ou28cnmxfdjn7pc,0,0,0.0,0.0004023146579145736
17f69a11473l0i0ou9k3d7vcgx07cm,0,0,0.0,0.0004023146579145736
17f697b6acal0i0oubruczgxdx9ikq,0,0,0.0,0.0004023146579145736
17f699cce1al0i0ouctgvb37626x24,0,0,0.0,0.0004023146579145736
17f69c4cdd0l0i0oucw3g2vwat2x2,0,0,0.0,0.0004023146579145736
17f697a43cfl0i0oud5840qodk7im8,0,0,0.0,0.0004023146579145736
17f694d5b35l0i0ouyv7r9fhf6e5hg,0,0,0.0,0.0004023146579145736
17f69906ec7l0i0ov1phhpwvgvqev6,0,0,0.0,0.0004023146579145736
17f692d0fbcl0i0ovsczesu9l4suj,0,0,0.0,0.0004023146579145736
17f69855a34l0i0ovty8rhwq2rl4i,0,0,0.0,0.0004023146579145736
17f69516885l0i0ovv0vucbn8q9u5o,0,0,0.0,0.0004023146579145736
17f697cb110l0i0ovwk6xur5qnwbhk,1,0,0.0,0.0004593498125527127
17f69337d12l0i0ovwtctjd032p2zn,0,0,0.0,0.0004023146579145736
17f6969f632l0i0ovwwo0wtpuzvocq,0,0,0.0,0.0004023146579145736
17f697dbdecl0i0ovxiltdyjytpbt9,0,0,0.0,0.0004023146579145736
17f69877054l0i0ow67dzczoccaehw,0,0,0.0,0.0004023146579145736
17f6998676al0i0ow7occadh7p6bhd,0,0,0.0,0.0004023146579145736
17f6958bc93l0i0owvn6kwrjrr5z6t,0,0,0.0,0.0004023146579145736
17f69669d03l0i0owwfzx2m5d017fj,0,0,0.0,0.0004023146579145736
17f697b1119l0i0owym1alieezqf6o,0,0,0.0,0.0004023146579145736
17f69bf3d3el0i0ox130u36g1qnq5dk,0,0,0.0,0.0004023146579145736
17f69c042bal0i0ox26ulvxoxd05a,0,0,0.0,0.0004023146579145736
17f693dd5c8l0i0ox5zges4e525q55,0,0,0.0,0.0004023146579145736
17f69bb7818l0i0ox811gnrl6ersvo,0,0,0.0,0.0004023146579145736
17f699c6f57l0i0ox8b667wvx9611w,0,0,0.0,0.0004023146579145736
17f6989b8a1l0i0oxc717li12uf4am,1,0,0.0,0.0004368177516608533
17f697b44f0l0i0oxxa6eb4f0fh3e8,0,0,0.0,0.0004023146579145736
17f696ec6cfl0i0oyb7po568qq8re,0,0,0.0,0.0004023146579145736
17f69817673l0i0oyc8ncpqgjvrcif,0,0,0.0,0.0004023146579145736
17f696fbd24l0i0oycdmvglo5nx46n,0,0,0.0,0.0004023146579145736
17f6964de0cl0i0oyda806rdkrbx5w,0,0,0.0,0.0004023146579145736
17f6987f927l0i0oye2h2pzlit333,0,0,0.0,0.0004023146579145736
17f69481b1fl0i0oyflmw1g4d5g0uo,0,0,0.0,0.0004023146579145736
17f69a2b719l0i0oyglty948pj2eli,0,0,0.0,0.0004023146579145736
17f69586beal0i0oykfsnvc4lmbfxi,0,0,0.0,0.0004023146579145736
17f695912ael0i0oywyyb6br2pm11a,0,0,0.0,0.0004023146579145736
17f69c478dfl0i0ozgmor9bnppal7,1,0,0.0,0.0005649135417899742
17f69baaa05l0i0ozkvxs099zu679,0,0,0.0,0.0004023146579145736
17f698caf07l0i0ozkyde7or07e6pu,1,0,0.0,0.0005805711992099813
17f69c1dd2el0i0ozlazmh75f99cng,0,0,0.0,0.0004023146579145736
17f698fa609l0i0oznl5zwilfuh1oi,0,0,0.0,0.0004023146579145736
17f6935bccbl0i0ozqmtalizr9k08s,0,0,0.0,0.0004023146579145736
17f6989e8dfl0i0ozu9cdyko9cdmka,0,0,0.0,0.0004023146579145736
17f69816ef9l0i0ozya05y9ggmskcn,0,0,0.0,0.0004023146579145736
17f69b977bfl0i0p01ggnqcshd4pck,0,0,0.0,0.0004023146579145736
17f69872a1fl0i0p0ro3bhaa3iwqi,0,0,0.0,0.0004023146579145736
17f6968ae5fl0i0p1059ri48kyr8tj,0,0,0.0,0.0004023146579145736
